HivePath,HiveType,Description,Category,KeyPath,ValueName,ValueType,ValueData,ValueData2,ValueData3,Comment,Recursive,Deleted,LastWriteTimestamp,PluginDetailFile
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,Uninstall DisplayName,Installed Software,ROOT\Microsoft\Windows\CurrentVersion\Uninstall\{B2FE1952-0186-46C3-BAEC-A80AA35AC5B8}_NVDisplayContainer,DisplayName,RegSz,NVIDIA Display Container,,,,False,False,2018-03-27 09:20:59.5097236,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,Uninstall DisplayName,Installed Software,ROOT\Microsoft\Windows\CurrentVersion\Uninstall\{B2FE1952-0186-46C3-BAEC-A80AA35AC5B8}_NVDisplayContainerLS,DisplayName,RegSz,NVIDIA Display Container LS,,,,False,False,2018-03-27 09:20:59.5878506,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,Uninstall DisplayName,Installed Software,ROOT\Microsoft\Windows\CurrentVersion\Uninstall\{C9F786DC-0EBD-4232-A50A-F184FB25908E},DisplayName,RegSz,Box Sync,,,,False,False,2018-03-29 20:23:17.8372213,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,Uninstall InstallDate,Installed Software,ROOT\Microsoft\Windows\CurrentVersion\Uninstall\S3 Browser_is1,InstallDate,RegSz,20180327,,,,False,False,2018-03-27 23:57:19.1651146,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,Uninstall InstallDate,Installed Software,ROOT\Microsoft\Windows\CurrentVersion\Uninstall\{4B7277C7-9CEE-45FC-B36B-19AD28281B9C},InstallDate,RegSz,20180327,,,,False,False,2018-03-27 23:46:40.0084358,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,Uninstall InstallDate,Installed Software,ROOT\Microsoft\Windows\CurrentVersion\Uninstall\{90160000-008F-0000-1000-0000000FF1CE},InstallDate,RegSz,20180327,,,,False,False,2018-03-27 09:45:23.6219942,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,Uninstall InstallDate,Installed Software,ROOT\Microsoft\Windows\CurrentVersion\Uninstall\{90160000-00DD-0000-1000-0000000FF1CE},InstallDate,RegSz,20180327,,,,False,False,2018-03-27 09:47:34.0458450,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,Uninstall InstallDate,Installed Software,ROOT\Microsoft\Windows\CurrentVersion\Uninstall\{B2FE1952-0186-46C3-BAEC-A80AA35AC5B8}_Display.3DVision,InstallDate,RegSz,20180327,,,,False,False,2018-03-27 09:21:38.6740919,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,Uninstall InstallDate,Installed Software,ROOT\Microsoft\Windows\CurrentVersion\Uninstall\{B2FE1952-0186-46C3-BAEC-A80AA35AC5B8}_Display.ControlPanel,InstallDate,RegSz,20180327,,,,False,False,2018-03-27 09:21:05.5880618,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,Uninstall InstallDate,Installed Software,ROOT\Microsoft\Windows\CurrentVersion\Uninstall\{B2FE1952-0186-46C3-BAEC-A80AA35AC5B8}_Display.Driver,InstallDate,RegSz,20180327,,,,False,False,2018-03-27 09:21:06.5883289,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,Uninstall InstallDate,Installed Software,ROOT\Microsoft\Windows\CurrentVersion\Uninstall\{B2FE1952-0186-46C3-BAEC-A80AA35AC5B8}_Display.NView,InstallDate,RegSz,20180327,,,,False,False,2018-03-27 09:21:39.3459896,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,Uninstall InstallDate,Installed Software,ROOT\Microsoft\Windows\CurrentVersion\Uninstall\{B2FE1952-0186-46C3-BAEC-A80AA35AC5B8}_HDAudio.Driver,InstallDate,RegSz,20180406,,,,False,False,2018-04-06 12:26:30.5085119,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,Uninstall InstallDate,Installed Software,ROOT\Microsoft\Windows\CurrentVersion\Uninstall\{B2FE1952-0186-46C3-BAEC-A80AA35AC5B8}_installer,InstallDate,RegSz,20180406,,,,False,False,2018-04-06 12:26:30.5105140,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,Uninstall InstallDate,Installed Software,ROOT\Microsoft\Windows\CurrentVersion\Uninstall\{B2FE1952-0186-46C3-BAEC-A80AA35AC5B8}_NVDisplayContainer,InstallDate,RegSz,20180327,,,,False,False,2018-03-27 09:20:59.5097236,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,Uninstall InstallDate,Installed Software,ROOT\Microsoft\Windows\CurrentVersion\Uninstall\{B2FE1952-0186-46C3-BAEC-A80AA35AC5B8}_NVDisplayContainerLS,InstallDate,RegSz,20180327,,,,False,False,2018-03-27 09:20:59.5878506,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,Uninstall InstallDate,Installed Software,ROOT\Microsoft\Windows\CurrentVersion\Uninstall\{C9F786DC-0EBD-4232-A50A-F184FB25908E},InstallDate,RegSz,20180329,,,,False,False,2018-03-29 20:23:17.8372213,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,Uninstall Publisher,Installed Software,ROOT\Microsoft\Windows\CurrentVersion\Uninstall\O365ProPlusRetail - en-us,Publisher,RegSz,Microsoft Corporation,,,,False,False,2018-03-27 09:45:17.2780274,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,Uninstall Publisher,Installed Software,ROOT\Microsoft\Windows\CurrentVersion\Uninstall\S3 Browser_is1,Publisher,RegSz,"NetSDK Software, LLC",,,,False,False,2018-03-27 23:57:19.1651146,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,Uninstall Publisher,Installed Software,ROOT\Microsoft\Windows\CurrentVersion\Uninstall\VulkanRT1.0.26.0,Publisher,RegSz,"LunarG, Inc.",,,,False,False,2018-03-27 09:21:06.3805731,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,Uninstall Publisher,Installed Software,ROOT\Microsoft\Windows\CurrentVersion\Uninstall\{4B7277C7-9CEE-45FC-B36B-19AD28281B9C},Publisher,RegSz,"Google, Inc.",,,,False,False,2018-03-27 23:46:40.0084358,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,Uninstall Publisher,Installed Software,ROOT\Microsoft\Windows\CurrentVersion\Uninstall\{90160000-008F-0000-1000-0000000FF1CE},Publisher,RegSz,Microsoft Corporation,,,,False,False,2018-03-27 09:45:23.6219942,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,Uninstall Publisher,Installed Software,ROOT\Microsoft\Windows\CurrentVersion\Uninstall\{90160000-00DD-0000-1000-0000000FF1CE},Publisher,RegSz,Microsoft Corporation,,,,False,False,2018-03-27 09:47:34.0458450,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,Uninstall Publisher,Installed Software,ROOT\Microsoft\Windows\CurrentVersion\Uninstall\{9F72EF8B-AEC9-4CA5-B483-143980AFD6FD},Publisher,RegSz,"ALPS ELECTRIC CO., LTD.",,,,False,False,2018-03-27 09:17:25.1269485,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,Uninstall Publisher,Installed Software,ROOT\Microsoft\Windows\CurrentVersion\Uninstall\{B2FE1952-0186-46C3-BAEC-A80AA35AC5B8}_Display.3DVision,Publisher,RegSz,NVIDIA Corporation,,,,False,False,2018-03-27 09:21:38.6740919,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,Uninstall Publisher,Installed Software,ROOT\Microsoft\Windows\CurrentVersion\Uninstall\{B2FE1952-0186-46C3-BAEC-A80AA35AC5B8}_Display.ControlPanel,Publisher,RegSz,NVIDIA Corporation,,,,False,False,2018-03-27 09:21:05.5880618,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,Uninstall Publisher,Installed Software,ROOT\Microsoft\Windows\CurrentVersion\Uninstall\{B2FE1952-0186-46C3-BAEC-A80AA35AC5B8}_Display.Driver,Publisher,RegSz,NVIDIA Corporation,,,,False,False,2018-03-27 09:21:06.5883289,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,Uninstall Publisher,Installed Software,ROOT\Microsoft\Windows\CurrentVersion\Uninstall\{B2FE1952-0186-46C3-BAEC-A80AA35AC5B8}_Display.NView,Publisher,RegSz,NVIDIA Corporation,,,,False,False,2018-03-27 09:21:39.3459896,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,Uninstall Publisher,Installed Software,ROOT\Microsoft\Windows\CurrentVersion\Uninstall\{B2FE1952-0186-46C3-BAEC-A80AA35AC5B8}_HDAudio.Driver,Publisher,RegSz,NVIDIA Corporation,,,,False,False,2018-04-06 12:26:30.5085119,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,Uninstall Publisher,Installed Software,ROOT\Microsoft\Windows\CurrentVersion\Uninstall\{B2FE1952-0186-46C3-BAEC-A80AA35AC5B8}_installer,Publisher,RegSz,NVIDIA Corporation,,,,False,False,2018-04-06 12:26:30.5105140,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,Uninstall Publisher,Installed Software,ROOT\Microsoft\Windows\CurrentVersion\Uninstall\{B2FE1952-0186-46C3-BAEC-A80AA35AC5B8}_NVDisplayContainer,Publisher,RegSz,NVIDIA Corporation,,,,False,False,2018-03-27 09:20:59.5097236,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,Uninstall Publisher,Installed Software,ROOT\Microsoft\Windows\CurrentVersion\Uninstall\{B2FE1952-0186-46C3-BAEC-A80AA35AC5B8}_NVDisplayContainerLS,Publisher,RegSz,NVIDIA Corporation,,,,False,False,2018-03-27 09:20:59.5878506,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,Uninstall Publisher,Installed Software,ROOT\Microsoft\Windows\CurrentVersion\Uninstall\{C9F786DC-0EBD-4232-A50A-F184FB25908E},Publisher,RegSz,"Box, Inc.",,,,False,False,2018-03-29 20:23:17.8372213,
